fips,farms,fland,tcland,clay,sand,flood,kfact,lslop,irr,perm,wet,moist,salt,year,rvalue_lb_acre,rvalue_me,rtfsale,rtotexp,rprofit,rgpay_tot,rvalue_me_acre,rprofit_acre
26057,1334,280.016,236.237,.1117624,.2641657,.022665104,.23074639,138.64595,.0089878859,4.4153967,.069163501,.1675635,0,1978,2254.22180944056,,116.9715924388112,,,,,
26057,873,276.833,244.531,.11345541,.27308917,.011544586,.22817676,140.94745,.01871019,4.6876192,.068890102,.1663734,0,1997,1528.296897924963,85598.80748270803,111.7467565499895,84.63448595682246,27.11227059316705,3.0489578,309207.38,97937.281
26059,1509,275.316,216.626,.08525034,.12900315,.0045106001,.29596752,227.20569,.0085701402,3.2205684,.1442555,.18232973,0,2002,2400,75473,78.914,73.414,5.5,5.4029999,274132.28,19977.045
26059,1236,257.469,210.468,.08525034,.12900315,.0045106001,.29596752,227.20569,.0085701402,3.2205684,.1442555,.18232973,0,1997,1391.939216097254,62710.3524418361,78.24640127855795,58.58907786627542,19.65732341228254,4.7976089,243564.67,76348.313
26059,1354,264.63,204.267,.083403535,.12847514,.00463353,.29510951,225.66975,.013479359,3.2683234,.14811949,.18026327,0,1982,1939.451864839018,,99.07131574752948,,,,,
26059,1018,231.557,187.622,.08308351,.13447538,.0047109206,.29555032,225.05995,.0055674519,3.2961884,.1442555,.18150321,0,1992,1086.680324074074,59884.278125,67.52959224537037,61.37334340277778,6.156248842592592,3.5419514,258615.7,26586.322
26059,1542,263.797,204.537,.083403535,.12847514,.00463353,.29510951,225.66975,.013479359,3.2683234,.14811949,.18026327,0,1978,2138.212412587413,,94.77285314685315,,,,,
26059,1142,242.353,196.21,.085873768,.12580507,.0047230572,.29638472,224.14771,.0055817948,3.2170889,.1461875,.18193217,0,1987,1187.36543715847,64400.71051912569,75.66148524590164,69.83699562841529,5.824489617486339,12.839189,265731.03,24033.082
26061,158,25.856,12.661,0,0,0,.23424,165.36,0,2.5383999,.1696362,.14313333,0,2002,1326,6227,2.821,2.65,.171,.07,240833.84,6613.5518
26061,139,29.161,15.274,0,0,.10042735,.24155983,167.84187,0,2.655983,.1696362,.14786325,0,1992,704.7760416666666,4262.389120370371,3.045596296296296,2.338410763888889,.7071855324074074,.084332176,146167.45,24251.072
26061,212,41.659,22.844,0,.063829787,.051063828,.23151064,304.97873,.021276595,2.9717021,.1732295,.14352128,0,1978,636.9143356643357,,5.366003277972029,,,,,
26061,128,23.126,12.041,0,0,0,.23424,165.36,0,2.5383999,.1696362,.14313333,0,1997,892.3246698805282,4776.882309788304,2.40644036889541,2.455529134353385,-.0490887654579753,.030544121,206558.95,-2122.6655
26061,195,35.538,18.722,0,.063829787,.051063828,.23151064,304.97873,.021276595,2.9717021,.1732295,.14352128,0,1982,794.6941345234301,,4.217353841249602,,,,,
26061,147,31.751,16.168,0,0,.11407767,.23720874,170.41263,0,2.6633496,.17143285,.14768204,0,1987,664.0714480874317,4583.088387978142,3.202331693989071,2.572388114754098,.6299435792349726,.24884905,144344.69,19840.117
26063,1325,438.914,403.334,0,.18883827,.0027334853,.28224373,177.76765,.011845103,3.6994061,.077953003,.16580173,0,1992,1372.204976851852,157346.9738425926,217.1505340277778,185.4910304398148,31.65950358796296,6.6429658,358491.59,72131.453
26063,1189,431.984,394.344,0,.17440781,.0027868091,.28473991,178.34418,.012076173,3.5338147,.077953003,.16707033,0,2002,1998,176615,210.519,178.641,31.878,7.598,408846.16,73794.398
26063,1800,405.649,350.764,0,.18198362,.0027297544,.28339854,177.51364,.011828936,3.6187272,.078136504,.16638345,0,1978,2804.697770979021,,214.3466955856643,,,,,
26063,1390,424.427,383.583,0,.18738697,.0027124775,.28253391,177.58815,.011754069,3.6809156,.07804475,.16585901,0,1987,1426.260519125683,157849.9254098361,207.0452483606557,183.9634330601093,23.08181530054645,19.531096,371913,54383.477
26063,1655,434.975,384.598,0,.18198362,.0027297544,.28339854,177.51364,.011828936,3.6187272,.078136504,.16638345,0,1982,2598.102327064074,,233.1688999043672,,,,,
26063,1184,424.122,383.635,0,.17440781,.0027868091,.28473991,178.34418,.012076173,3.5338147,.077953003,.16707033,0,1997,1833.738105219032,150304.3455250472,230.6233835673863,186.8122058268707,43.81117774051562,5.3255854,354389.41,103298.52
26065,1018,185.291,155.344,0,.090073526,0,.24398898,159.56496,0,3.2546568,.1663416,.17740503,0,2002,2879,75768,51.346,50.412,.9340000000000001,2.8800001,408913.53,5040.7197
26065,1067,226.301,180.932,0,.11908321,0,.23616841,158.03937,0,3.643697,.1696851,.17711759,0,1978,2397.527534965035,,94.61362456293706,,,,,
26065,827,190.405,158.791,0,.090073526,0,.24398898,159.56496,0,3.2546568,.1663416,.17740503,0,1997,1832.64724376441,63797.9413120939,58.24545650806959,54.27581167470132,3.969644833368267,1.866464,335064.44,20848.428
26065,960,207.726,172.277,0,.095391214,0,.23906752,159.4641,.012861736,3.5106645,.16801335,.18063773,0,1987,1574.147950819672,67789.32349726776,65.66912964480873,62.80381065573771,2.865318989071038,7.8849597,326340.09,13793.742
26065,1105,222.742,183.799,0,.11908321,0,.23616841,158.03937,0,3.643697,.1696851,.17711759,0,1982,2194.948517692063,,93.58477398788651,,,,,
26065,835,193.688,158.992,0,.10600522,0,.23905483,156.08356,.012532637,3.4261096,.1663416,.18082768,0,1992,1420.394791666667,57892.83402777778,55.08698206018519,51.20408773148148,3.882894328703704,2.0733666,298897.38,20047.16
26067,1007,254.793,214.228,.012921089,.11813567,.022150438,.27479464,206.99585,.022150438,3.2744348,.115747,.1860683,0,1992,1124.027430555556,76557.95405092592,91.28355671296296,80.41554872685185,10.86800798611111,3.146795,300471.19,42654.266
26067,1004,236.652,197.4,.013386217,.11452653,.023797719,.2739068,209.64055,.023797719,3.2722361,.115747,.18598661,0,1997,1569.749633200587,71483.06025990359,95.11657367428212,82.09496049046321,13.02161318381891,3.2387676,302059.81,55024.313
26067,1146,230.102,190.404,.013386217,.11452653,.023797719,.2739068,209.64055,.023797719,3.2722361,.115747,.18598661,0,2002,2786,104419,113.074,91.102,21.972,4.277,453794.41,95488.086
26067,1187,242.776,195.746,0,.13794796,.023564065,.26739815,208.40942,.023564065,3.5471282,.1270525,.18262641,0,1982,1700.545903729678,,104.6789695569015,,,,,
26067,1232,244.245,192.331,0,.13794796,.023564065,.26739815,208.40942,.023564065,3.5471282,.1270525,.18262641,0,1978,1917.567089160839,,103.0299925699301,,,,,
26067,1089,253.5,207.677,.012956965,.13049515,.022211939,.27395189,203.50301,.022211939,3.3894494,.12139975,.18451412,0,1987,1218.649316939891,82363.34549180328,99.33058428961749,87.53940560109289,11.79117868852459,9.2059917,324904.72,46513.527
26071,92,26.142,12.193,0,.14049587,0,.29239669,369.83472,0,3.8363636,.1296607,.17347108,0,1978,671.0347465034965,,2.606799388111888,,,,,
26071,106,31.382,14.741,0,.28275862,0,.26882759,374.82758,0,5.3531036,.1296607,.15634483,0,2002,1494,5252,3.214,2.356,.858,.015,167357.08,27340.514
26071,75,29.763,11.786,0,.28275862,0,.26882759,374.82758,0,5.3531036,.1296607,.15634483,0,1992,599.9631944444444,3426.295833333333,2.207093518518518,2.229983680555556,-.022890162037037,.049394563,115119.3,-769.08112
26071,98,29.025,12.896,0,.14049587,0,.29239669,369.83472,0,3.8363636,.1296607,.17347108,0,1982,771.4671660822441,,3.114072840293274,,,,,
26071,86,23.823,11.957,0,.28275862,0,.26882759,374.82758,0,5.3531036,.1296607,.15634483,0,1997,747.2400964158458,3699.111192622092,1.737742297212324,1.590476000838399,.1472662963739258,.037089292,155274.78,6181.6855
26071,95,26.714,10.885,0,.28275862,0,.26882759,374.82758,0,5.3531036,.1296607,.15634483,0,1987,611.4576502732241,4038.464480874317,2.322117076502732,2.428766666666667,-.1066495901639344,.1279795,151174.08,-3992.2734
26073,912,194.928,158.954,0,.2488399,.013341067,.24872389,198.64268,0,4.5690255,.063142247,.16979699,0,1987,966.9562841530054,49742.79084699453,56.12185833333333,49.03890355191257,7.082954781420765,4.6413903,255185.45,36336.262
26073,953,195.432,156.359,0,.29437706,.012679162,.23864388,205.08269,0,5.0195699,.062736601,.1662624,0,2002,2004,52097,50.126,44.784,5.342,2.188,266573.53,27334.316
26073,911,216.651,176.44,0,.29437706,.012679162,.23864388,205.08269,0,5.0195699,.062736601,.1662624,0,1997,1327.578390274576,54490.71138126179,61.98820215887655,48.86077541395934,13.12742674491721,1.9580963,251513.78,60592.504
26073,999,201.906,157.15,0,.23165388,.012595838,.244184,196.64293,0,4.273056,.063547902,.17805585,0,1978,1694.647071678322,,73.52038658216783,,,,,
26073,883,199.733,162.658,0,.27257431,.012899607,.24761638,196.30959,0,4.9217048,.062736601,.16692092,0,1992,924.0396990740741,56510.99108796296,59.16504513888889,50.89446817129629,8.270576967592593,1.7926612,282932.66,41408.164
26073,1016,200.872,159.774,0,.23165388,.012595838,.244184,196.64293,0,4.273056,.063547902,.17805585,0,1982,1629.20592923175,,68.4100583359898,,,,,
26075,1265,193.011,144.956,0,.2633431,0,.22042815,164.87976,.054545455,5.6419969,.287195,.14417595,0,2002,2902,60846,43.096,46.247,-3.151,2.994,315246.28,-16325.494
26075,1190,242.219,175.385,0,.29719073,.00049285364,.21446033,163.00641,.045835387,6.0154486,.28762689,.14394283,0,1978,1938.039335664336,,80.3080736451049,,,,,
26075,1103,218.375,160.981,0,.30200684,.00048947625,.21444935,162.8047,.045521293,6.0891361,.28741094,.14374694,0,1987,1238.557240437158,66218.01953551912,65.38899672131147,62.4909718579235,2.898024863387978,8.0115175,303230.78,13270.863
26075,987,181.287,137.956,0,.2633431,0,.22042815,164.87976,.054545455,5.6419969,.287195,.14417595,0,1997,1745.378327394676,54452.53123035003,48.33716191574094,41.94580465311256,6.391357262628381,2.1555421,300366.44,35255.465
26075,1041,210.638,161.26,0,.29433563,0,.21480148,163.02277,.049232397,5.9710984,.287195,.14475119,0,1992,1183.059953703704,55643.5744212963,53.79669976851852,50.13306909722222,3.663630671296296,2.5853837,264166.84,17393.02
26075,1242,235.184,172.702,0,.29719073,.00049285364,.21446033,163.00641,.045835387,6.0154486,.28762689,.14394283,0,1982,1771.885878227606,,76.16952486452024,,,,,
26077,808,148.206,118.906,0,.072597861,.0064056939,.28664768,162.80783,.18007118,2.5740926,.16698091,.1786121,0,2002,3535,67675,154.58,136.382,18.198,2.0150001,456627.94,122788.55
26077,961,177.191,140.502,0,.068750001,.0062500001,.28813195,164.12848,.084027775,2.4925001,.16698091,.17928472,0,1982,2151.812719158432,,88.13473175007969,,,,,
26077,745,154.482,121.088,0,.067438692,.0061307903,.28830382,163.16077,.16212533,2.4918256,.16698091,.17956063,0,1992,1838.441435185185,52236.55451388888,105.5778605324074,88.24277939814816,17.33508113425926,1.7685661,338140.06,112214.24
26077,696,146.927,119.557,0,.072597861,.0064056939,.28664768,162.80783,.18007118,2.5740926,.16698091,.1786121,0,1997,2223.175644518969,56196.81869629009,115.0793382938587,79.81069660448543,35.2686416893733,1.7431966,382481.22,240041.94
26077,976,174.98,132.507,0,.068750001,.0062500001,.28813195,164.12848,.084027775,2.4925001,.16698091,.17928472,0,1978,2579.50305944056,,88.599333479021,,,,,
26077,842,168.31,132.533,0,.065789476,.0059210528,.28776315,161.56908,.15197368,2.4907236,.16698091,.17922369,0,1987,1756.16325136612,50263.24084699454,91.73428948087431,71.77801816939891,19.95627131147541,6.2837939,298634.91,118568.54
26079,92,19.759,11.858,0,1,0,.17,134.22681,.51546389,13,.1161326,.105,0,1978,1355.717657342658,,3.744146416083916,,,,,
26079,139,21.375,13.2,0,1,0,.17,136.8,.70666665,13,.1158587,.105,0,1997,1211.947076084678,6020.464368057012,5.519758960385663,4.455078180674911,1.064680779710752,.097086668,281659.16,49809.629
26079,175,24.104,13.458,0,1,0,.17,136.8,.70666665,13,.1158587,.105,0,2002,2175,5194,5.636,5.064,.572,.055,215482.91,23730.502
26079,91,17.685,11.82,0,1,0,.17,134.22681,.51546389,13,.1161326,.105,0,1982,1302.369301880778,,4.426396557220274,,,,,
26079,79,16.076,12.045,0,1,0,.17,136.8,.70666665,13,.1158587,.105,0,1992,872.2356481481481,3197.394212962963,3.729891666666667,3.432319560185185,.2975721064814815,.15059318,198892.41,18510.332
26079,89,16.318,10.741,0,1,0,.17,132.60001,.52999997,13,.11599565,.105,0,1987,986.8642076502732,4071.170355191257,3.279119398907104,2.991876502732241,.2872428961748634,.24173908,249489.55,17602.824
26081,1461,229.513,179.055,0,.1875,.021215597,.28079128,196.5195,.038990825,4.2198396,.1749329,.17630447,0,1978,2413.450393356643,,134.4093970716783,,,,,
26081,1136,186.453,149.898,0,.22005571,0,.27366993,207.48259,.082869083,4.4205432,.15290961,.17659123,0,1997,2930.053867113813,91936.71253405995,132.0389613288619,101.777373716202,30.26158761265982,1.8217386,493082.5,162301.42
26081,1368,203.842,163.275,0,.19178885,.02170088,.27521408,196.17595,.039882697,4.3087978,.16392125,.17814663,0,1987,1811.621038251366,83495.2531420765,118.0013725409836,94.26259576502731,23.73877677595629,5.7732978,409607.69,116456.75
26081,1524,223.215,172.801,0,.1875,.021215597,.28079128,196.5195,.038990825,4.2198396,.1749329,.17630447,0,1982,2390.718680267772,,129.6678694612687,,,,,
26081,1212,173.381,132.833,0,.22005571,0,.27366993,207.48259,.082869083,4.4205432,.15290961,.17659123,0,2002,4023,83126,149.67,119.506,30.164,3.967,479441.22,173975.23
26081,1190,190.706,154.552,0,.20700637,.023566879,.27609554,202.63695,.043312103,4.2849045,.15290961,.17863694,0,1992,2207.093518518519,84891.17777777778,127.6909618055555,106.1187912037037,21.57217060185185,1.8854265,445141.63,113117.42
26087,1020,178.249,144.491,.045429364,.17451523,0,.2736676,241.46814,0,3.5659611,.1363208,.17685872,0,1997,2645.339027457556,73329.88870257807,59.18468822049885,47.85281942988891,11.33186879060993,1.913371,411390.19,63573.254
26087,1187,189.264,153.231,.045429364,.17451523,0,.2736676,241.46814,0,3.5659611,.1363208,.17685872,0,2002,3867,76858,50.615,49.895,.72,2.6099999,406088.84,3804.21
26087,1119,193.956,159.23,.04431992,.16556291,0,.27626082,238.69078,0,3.5581558,.1363208,.17805909,0,1992,1638.453703703704,66918.78634259259,57.95186655092592,54.01596342592592,3.935903125,2.2372122,345020.44,20292.764
26087,1228,218.779,175.05,.038403235,.17736231,0,.27570996,239.71703,0,3.6868773,.1363208,.17776655,0,1987,1594.05587431694,79038.72226775956,79.03730027322405,71.23339426229508,7.803906010928962,7.0019007,361271.97,35670.27
26087,1323,233.427,183.353,.06657356,.16806331,0,.27736035,246.11266,0,3.5401025,.1363208,.17595904,0,1978,2813.796547202797,,94.01765472027972,,,,,
26087,1361,225.945,178.853,.06657356,.16806331,0,.27736035,246.11266,0,3.5401025,.1363208,.17595904,0,1982,2241.402454574434,,87.58226171501435,,,,,
26089,369,62.129,38.42,0,.36401674,0,.20175733,264.57114,.25941423,7.1481171,.1331058,.11300209,0,1997,3367.489310417103,28419.12261580382,31.33499528400755,22.61683053867114,8.718164745336408,.13963026,457421.22,140323.59
26089,429,62.406,38.487,0,.36401674,0,.20175733,264.57114,.25941423,7.1481171,.1331058,.11300209,0,2002,4684,30390,15.988,18.859,-2.871,.96799999,486972.41,-46005.191
26089,420,72.351,40.75,0,.34743875,0,.20171492,282.78397,.35634744,7.0062361,.1331058,.11350779,0,1978,2297.440996503497,,51.27160402097902,,,,,
26089,394,65.482,39.218,0,.36794582,0,.20167042,274.53723,.32731378,7.1891646,.1331058,.11310384,0,1987,2299.365163934426,33075.59289617487,21.54463920765027,21.61716092896175,-.0725217213114754,.40384644,505109.69,-1107.5062
26089,374,64.973,42.279,0,.35779816,0,.20364679,268.87616,.30275229,7.0958714,.1331058,.11413991,0,1992,2192.636574074074,24903.29155092593,30.1656193287037,21.370978125,8.794641203703703,.50237882,383286.78,135358.39
26089,429,72.455,41.825,0,.34743875,0,.20171492,282.78397,.35634744,7.0062361,.1331058,.11350779,0,1982,2476.990277335034,,26.6114695569015,,,,,
26091,1387,344.801,310.342,.24992543,.02266627,.013420817,.31236207,140.90367,.018789144,1.9727409,.080118999,.20294513,0,1987,1692.17349726776,108784.0039617486,112.0133535519126,101.7323330601093,10.28102049180328,16.27615,315497.94,29817.258
26091,1259,336.273,305.242,.25158754,.020864831,.010886,.31245539,141.68431,.019352889,1.957333,.080221601,.20324917,0,1992,1448.103935185185,94019.53344907406,107.2139047453704,92.83406400462964,14.37984074074074,5.5755615,279592.88,42762.402
26091,1317,336.468,302.47,.25710717,.013433302,.010934083,.31570134,140.64667,.026866604,1.8412997,.080221601,.20477195,0,1997,1876.281701949277,102717.6962900859,112.1940097463844,85.73189258017187,26.46211716621253,5.8786526,305282.22,78646.758
26091,1446,353.083,314.198,.25710717,.013433302,.010934083,.31570134,140.64667,.026866604,1.8412997,.080221601,.20477195,0,2002,2516,104386,103.357,98.89100000000001,4.466,7.8969998,295641.53,12648.584
26091,1840,373.727,324.87,.24253839,.022022601,.013039699,.3132976,141.00261,.010431759,1.9610258,.080016397,.20309331,0,1978,2998.046765734266,,166.5917685751749,,,,,
26091,1619,376.296,328.02,.24253839,.022022601,.013039699,.3132976,141.00261,.010431759,1.9610258,.080016397,.20309331,0,1982,2453.763308893848,,147.383410105196,,,,,
26093,789,128.511,99.83499999999999,0,.22592592,0,.26229629,142.03087,0,4.4444447,.26761881,.19035803,0,1987,1889.830737704918,40684.6856557377,43.25422978142076,37.01025177595628,6.243978005464481,4.6698298,316585.25,48587.109
26093,683,118.764,93.119,0,.16684046,0,.27133474,150.9072,0,3.683733,.26321411,.19407195,0,1992,1811.937037037037,33211.215625,35.16531261574074,31.13784884259259,4.027463773148148,1.438466,279640.44,33911.488
26093,877,96.31,69.399,0,.215973,0,.26453319,146.92914,0,4.3320584,.26321411,.17824522,0,2002,4782,45600,25.461,31.35,-5.889,1.13,473471.09,-61146.297
26093,637,98.297,75.367,0,.215973,0,.26453319,146.92914,0,4.3320584,.26321411,.17824522,0,1997,2574.433032907147,48909.86417941732,31.04046269125969,27.48316348773842,3.557299203521274,.72105944,497572.31,36189.297
26093,884,137.918,103.952,0,.21852732,0,.26522565,142.34561,0,4.3388362,.2720235,.19081947,0,1982,2309.424290723621,,54.66798836467963,,,,,
26093,792,136.212,102.352,0,.21852732,0,.26522565,142.34561,0,4.3388362,.2720235,.19081947,0,1978,2941.179414335665,,54.5699104020979,,,,,
26099,667,79.68300000000001,68.255,.11438279,.14382786,.018120045,.2592752,238.36354,0,3.7083805,.052393299,.17245187,0,1987,2868.162978142077,40474.23046448088,43.32959549180328,33.60030887978142,9.729286612021859,2.8155491,507940.59,122099.91
26099,512,67.96899999999999,58.519,.12379643,.15955983,.022008253,.25993124,243.91335,.030261349,3.8114169,.054657198,.17123796,0,2002,6107,43945,43.792,34.218,9.574,.93900001,646544.75,140858.33
26099,558,70.306,63,.096654274,.15489466,.019826518,.26033458,242.5031,.038413879,3.8151178,.054657198,.17240396,0,1992,2921.507523148148,35760.4568287037,41.23000081018519,35.95683032407407,5.273170486111111,.61803436,508640.19,75003.133
26099,819,91.22199999999999,77.197,.140625,.18191965,.017857144,.2535826,238.30916,.012276785,4.0546875,.050129399,.16891742,0,1982,3238.503028371055,,56.45148772712783,,,,,
26099,838,89.489,75.327,.140625,.18191965,.017857144,.2535826,238.30916,.012276785,4.0546875,.050129399,.16891742,0,1978,4224.106861888112,,58.6689090909091,,,,,
26099,523,68.82899999999999,59.14,.12379643,.15955983,.022008253,.25993124,243.91335,.030261349,3.8114169,.054657198,.17123796,0,1997,3759.108572626284,34735.2104380633,48.79859631104591,34.26504915112136,14.53354715992455,.58470172,504659.53,211154.41
26101,341,57.183,32.494,0,.68548387,0,.19696237,87.244621,.2876344,8.023387,.099692002,.1097715,0,1978,1398.936844405594,,21.55272618006993,,,,,
26101,284,47.521,28.403,0,.7026239,0,.19247814,102.83673,.11370263,7.6524782,.098851897,.10787172,0,1997,1492.298469922448,14617.54349193041,9.922475791238734,9.308320792286732,.6141549989520018,.11235873,307601.75,12923.865
26101,252,48.029,27.299,0,.73654389,0,.18903683,98.762039,.16430596,8.0079317,.098851897,.10601983,0,1992,1046.923726851852,12935.35104166667,9.36569050925926,8.630795833333334,.7348946759259258,.28431991,269323.75,15301.062
26101,315,46.442,26.896,0,.7026239,0,.19247814,102.83673,.11370263,7.6524782,.098851897,.10787172,0,2002,2222,15480,8.031000000000001,7.424,.607,.204,333318.97,13070.065
26101,280,46.747,29.246,0,.72625697,0,.19497207,96.684357,.16201118,7.6276536,.099271953,.10990223,0,1987,1136.173633879781,13035.42390710382,13.32408879781421,10.20707677595628,3.117012021857924,.2900869,278850.5,66678.336
26101,304,49.377,28.935,0,.68548387,0,.19696237,87.244621,.2876344,8.023387,.099692002,.1097715,0,1982,1504.775741153969,,14.86525980235894,,,,,
26105,478,79.621,57.471,.034862384,.5321101,0,.22721101,144.92661,.073394492,7.4491744,.1141022,.13637614,0,2002,1983,35041,24.955,27.663,-2.708,.70700002,440097.47,-34011.129
26105,413,77.10299999999999,55.961,.034862384,.5321101,0,.22721101,144.92661,.073394492,7.4491744,.1141022,.13637614,0,1997,1229.400859358625,22361.56895828967,25.76723841961853,22.59719503248795,3.17004338713058,.49416023,290022.03,41114.398
26105,426,76.193,56.687,.03150912,.5257048,0,.22421227,144.41957,.049751244,7.447927,.1141022,.14033167,0,1987,1013.882103825137,23912.26010928962,22.34664412568306,18.53001079234973,3.816633333333333,1.5968999,313838.03,50091.652
26105,496,87.23399999999999,61.308,.031772576,.52173913,0,.22466555,146.46321,.050167225,7.4349499,.1141022,.14058529,0,1978,1492.199300699301,,30.37853911713287,,,,,
26105,402,73.437,55.153,.031879194,.53859061,0,.22781879,144.6057,.067114092,7.5315437,.1141022,.13631712,0,1992,1190.288425925926,21066.17754629629,24.54427743055555,20.97582164351852,3.568455787037037,.70236659,286860.53,48592.07
26105,492,85.809,62.683,.031772576,.52173913,0,.22466555,146.46321,.050167225,7.4349499,.1141022,.14058529,0,1982,1677.318935288492,,29.96942556582722,,,,,
26107,687,139.885,91.105,0,.64743012,.041478809,.18713255,150.76645,0,9.1844902,.119726,.11507665,0,1978,1492.199300699301,,30.4263076923077,,,,,
26107,794,119.777,83.846,0,.67394823,.037216827,.18510517,147.12784,.075242721,9.4913435,.1213699,.11314321,0,2002,2202,29650,30.604,26.624,3.98,1.051,247543.34,33228.418
26107,592,121.153,89.137,0,.69666409,.035686579,.18382467,144.79054,.072924748,9.5287819,.1213699,.11190069,0,1992,990.3006944444444,28341.63483796296,26.57909236111111,23.33953206018519,3.239560300925926,.93608713,233932.59,26739.414
26107,639,127.078,89.56399999999999,0,.62950546,.038558256,.19196983,148.87679,.078792959,9.0050297,.12054795,.11764459,0,1987,962.690300546448,29925.875,27.07335396174863,20.8848337431694,6.188520218579235,1.57557,235492.17,48698.598
26107,684,136.384,93.02200000000001,0,.64743012,.041478809,.18713255,150.76645,0,9.1844902,.119726,.11507665,0,1982,1307.346509403889,,37.47173637233026,,,,,
26107,597,111.974,81.88200000000001,0,.67394823,.037216827,.18510517,147.12784,.075242721,9.4913435,.1213699,.11314321,0,1997,1385.394047369524,32311.31628589394,27.12536093062251,19.10207493188011,8.023285998742402,.71778685,288560.88,71653.117
26111,510,84.91,66.63200000000001,.067106709,.39823982,0,.23326732,289.93399,.092409238,6.2356434,.3251479,.16452146,0,2002,2607,36301,21.74,19.665,2.075,1.0829999,427523.25,24437.641
26111,418,79.667,61.712,.067106709,.39823982,0,.23326732,289.93399,.092409238,6.2356434,.3251479,.16452146,0,1997,1791.194508488786,29219.81492349612,18.82172353804234,15.99966495493607,2.822058583106267,.5967012,366774.38,35423.18
26111,442,89.173,71.90300000000001,.069239497,.3598184,0,.23744608,301.98639,.095346197,5.7948923,.3251479,.16908059,0,1992,1403.528356481482,22322.72696759259,24.51295405092592,22.97328946759259,1.539664583333333,.714414,250330.56,17266.039
26111,459,94.465,74.95699999999999,.068888888,.36777776,0,.23694444,298.83334,.092222221,5.882,.32855031,.16837223,0,1987,1355.160792349727,28899.19494535519,21.79633224043716,18.75468592896175,3.04164631147541,2.5126643,305924.91,32198.658
26111,524,94.386,71.404,.070695557,.3477765,0,.23931585,306.95554,.060433295,5.655302,.33195269,.170496,0,1978,2436.197333916084,,32.03906577797203,,,,,
26111,502,93.29900000000001,72.404,.070695557,.3477765,0,.23931585,306.95554,.060433295,5.655302,.33195269,.170496,0,1982,2367.491711826586,,30.16851386675167,,,,,
26113,289,88.322,63.321,0,.51732671,0,.21660891,279.39355,0,7.1767325,.1951952,.12574257,0,1992,927.6539351851851,20237.31273148148,35.04001909722222,25.68999027777777,9.350028819444443,.66863364,229131.05,105862.97
26113,335,90.027,66.425,0,.51477832,0,.21768473,291.21921,0,7.1411328,.1951952,.12653941,0,1997,1141.04108153427,29245.99559840704,37.84961989100817,28.81837790819535,9.031241982812828,.49197853,324858.06,100317.04
26113,412,97.792,70.063,0,.51477832,0,.21768473,291.21921,0,7.1411328,.1951952,.12653941,0,2002,2199,29647,39.545,34.596,4.949,1.601,303163.84,50607.41
26113,304,87.31399999999999,61.912,0,.41351888,0,.23840955,252.13718,0,6.1793242,.1958777,.1376839,0,1987,895.8565573770492,27310.82704918033,32.35179767759563,24.14546721311475,8.206330464480875,1.3665367,312788.63,93986.422
26113,361,100.823,65.124,0,.35254988,0,.2459867,236.4745,0,5.291131,.1965602,.14117517,0,1978,1267.004589160839,,32.58954173951049,,,,,
26113,343,93.925,64.679,0,.35254988,0,.2459867,236.4745,0,5.291131,.1965602,.14117517,0,1982,1350.48230793752,,38.40911045584954,,,,,
26115,1258,220.274,203.774,.39496493,.28270739,.027651671,.26432934,279.98969,0,4.5849028,.061547,.17156988,0,1987,1938.178551912568,81244.23579234973,83.7469461748634,78.12437978142077,5.622566393442623,6.5781465,368832.63,25525.33
26115,1183,217.421,199.619,.37409201,.29459241,.027037933,.26121065,281.51938,.0048426152,4.8483987,.062101498,.16872518,0,2002,3152,91668,92.243,85.379,6.864,4.1290002,421615.22,31570.088
26115,1458,241.736,217.231,.39319783,.28743261,.028204065,.26396102,280.69058,0,4.6417432,.060992502,.17108215,0,1982,2822.076665604081,,102.9684692381256,,,,,
26115,1058,209.715,196.283,.37409201,.29459241,.027037933,.26121065,281.51938,.0048426152,4.8483987,.062101498,.16872518,0,1997,2501.345315447496,88450.31932508908,102.691515615175,76.76282970027249,25.92868591490254,2.251538,421764.41,123637.73
26115,1135,217.095,203.05,.40176323,.27120066,.028127624,.2658858,281.58481,.0050377832,4.4433994,.062101498,.17254534,0,1992,1955.301736111111,77555.48321759258,79.86377534722223,72.36303067129629,7.500744675925926,2.3239539,357242.16,34550.52
26115,1529,231.839,209.343,.39319783,.28743261,.028204065,.26396102,280.69058,0,4.6417432,.060992502,.17108215,0,1978,3600.840690559441,,102.6614921328671,,,,,
26117,900,224.03,179.855,0,.58372825,0,.20419036,253.83887,.24802528,8.4638233,.16424391,.13462481,0,1992,1025.238310185185,69249.96863425926,78.15544641203704,64.26473229166666,13.89071412037037,2.6986296,309110.25,62003.813
26117,1210,243.125,182.467,0,.56757861,0,.20043284,244.90404,.20089832,8.3996325,.16511171,.13982034,0,1978,1690.097683566434,,77.88552447552448,,,,,
26117,1132,240.591,183.585,0,.56757861,0,.20043284,244.90404,.20089832,8.3996325,.16511171,.13982034,0,1982,1431.77669748167,,93.37573127191584,,,,,
26117,954,237.771,186.146,0,.57581884,0,.2047594,251.46179,.36473918,8.3792562,.16424391,.13533765,0,1997,1376.667155732551,78756.92443932089,95.84308740306015,71.30415898134564,24.53892842171453,2.5777056,331230.16,103204.04
